date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:36:08	323974/323974	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20May%202024%2012:36:06%20GMT	https://sites.google.com/view/voidnetworkontop/u-will-go-bye-bye-if-u-click	C:/My%20Web%20Sites/idk/sites.google.com/view/voidnetworkontop/u-will-go-bye-bye-if-u-click.html	(from https://sites.google.com/view/voidnetworkontop)
08:36:09	317524/317524	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20May%202024%2012:36:06%20GMT	https://sites.google.com/view/voidnetworkontop/getaway-shootout	C:/My%20Web%20Sites/idk/sites.google.com/view/voidnetworkontop/getaway-shootout.html	(from https://sites.google.com/view/voidnetworkontop)
08:36:09	317436/317436	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20May%202024%2012:36:06%20GMT	https://sites.google.com/view/voidnetworkontop/snowrider	C:/My%20Web%20Sites/idk/sites.google.com/view/voidnetworkontop/snowrider.html	(from https://sites.google.com/view/voidnetworkontop)
08:36:09	317365/317365	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20May%202024%2012:36:07%20GMT	https://sites.google.com/view/voidnetworkontop/table-tennis	C:/My%20Web%20Sites/idk/sites.google.com/view/voidnetworkontop/table-tennis.html	(from https://sites.google.com/view/voidnetworkontop)
08:36:10	327018/327018	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20May%202024%2012:36:07%20GMT	https://sites.google.com/view/voidnetworkontop/taming-io	C:/My%20Web%20Sites/idk/sites.google.com/view/voidnetworkontop/taming-io.html	(from https://sites.google.com/view/voidnetworkontop)
08:36:10	317421/317421	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20May%202024%2012:36:07%20GMT	https://sites.google.com/view/voidnetworkontop/guide-the-pyramid	C:/My%20Web%20Sites/idk/sites.google.com/view/voidnetworkontop/guide-the-pyramid.html	(from https://sites.google.com/view/voidnetworkontop)
08:36:10	317335/317335	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20May%202024%2012:36:07%20GMT	https://sites.google.com/view/voidnetworkontop/alien-cubes	C:/My%20Web%20Sites/idk/sites.google.com/view/voidnetworkontop/alien-cubes.html	(from https://sites.google.com/view/voidnetworkontop)
08:36:10	317387/317387	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20May%202024%2012:36:08%20GMT	https://sites.google.com/view/voidnetworkontop/towers-of-color	C:/My%20Web%20Sites/idk/sites.google.com/view/voidnetworkontop/towers-of-color.html	(from https://sites.google.com/view/voidnetworkontop)
08:36:11	317264/317264	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20May%202024%2012:36:08%20GMT	https://sites.google.com/view/voidnetworkontop/run-9	C:/My%20Web%20Sites/idk/sites.google.com/view/voidnetworkontop/run-9.html	(from https://sites.google.com/view/voidnetworkontop)
08:36:11	317320/317320	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20May%202024%2012:36:08%20GMT	https://sites.google.com/view/voidnetworkontop/orbit-dash	C:/My%20Web%20Sites/idk/sites.google.com/view/voidnetworkontop/orbit-dash.html	(from https://sites.google.com/view/voidnetworkontop)
